,CASE_ID,ACTIVITY,RESOURCE,VALUE,TKIN_TIME
316,LOT019_11,STEP_018,STEP_018/EQP_042_45,38.8,2017-08-23 19:29
317,LOT019_11,STEP_020,STEP_020/EQP_054_106,38.8,2017-08-24 2:45
318,LOT019_11,STEP_021,STEP_021/EQP_215_96,38.8,2017-08-24 10:28
319,LOT019_11,STEP_022,STEP_022/EQP_066_96,38.8,2017-08-25 0:02
320,LOT019_11,STEP_043,STEP_043/EQP_043_96,38.8,2017-09-02 1:38
321,LOT019_11,STEP_057,STEP_057/EQP_132_70,38.8,2017-09-05 7:53
322,LOT019_11,STEP_059,STEP_059/EQP_134_94,38.8,2017-09-07 2:29
323,LOT019_11,STEP_061,STEP_061/EQP_194_121,38.8,2017-09-07 11:12
324,LOT019_11,STEP_082,STEP_082/EQP_240_20,38.8,2017-09-21 12:08
325,LOT019_11,STEP_101,STEP_101/EQP_237_49,38.8,2017-09-30 17:02
326,LOT019_12,STEP_017,STEP_017/EQP_186_40,27.5,2017-08-23 6:11
327,LOT019_12,STEP_018,STEP_018/EQP_042_32,27.5,2017-08-23 19:29
328,LOT019_12,STEP_020,STEP_020/EQP_054_105,27.5,2017-08-24 2:45
329,LOT019_12,STEP_021,STEP_021/EQP_215_95,27.5,2017-08-24 10:28
330,LOT019_12,STEP_022,STEP_022/EQP_066_97,27.5,2017-08-25 0:02
331,LOT019_12,STEP_043,STEP_043/EQP_043_97,27.5,2017-09-02 1:38
332,LOT019_12,STEP_057,STEP_057/EQP_132_71,27.5,2017-09-05 7:53
333,LOT019_12,STEP_059,STEP_059/EQP_134_95,27.5,2017-09-07 2:29
334,LOT019_12,STEP_061,STEP_061/EQP_194_120,27.5,2017-09-07 11:12
335,LOT019_12,STEP_082,STEP_082/EQP_240_21,27.5,2017-09-21 12:08
336,LOT019_12,STEP_101,STEP_101/EQP_237_48,27.5,2017-09-30 17:02
337,LOT020_11,STEP_017,STEP_017/EQP_189_17,38.8,2017-08-23 20:46
338,LOT020_11,STEP_018,STEP_018/EQP_056_45,38.8,2017-08-24 4:42
339,LOT020_11,STEP_020,STEP_020/EQP_027_106,38.8,2017-08-24 12:36
340,LOT020_11,STEP_021,STEP_021/EQP_217_96,38.8,2017-08-24 19:20
341,LOT020_11,STEP_022,STEP_022/EQP_066_24,38.8,2017-08-25 15:25
342,LOT020_11,STEP_043,STEP_043/EQP_043_41,38.8,2017-09-04 7:45
343,LOT020_11,STEP_057,STEP_057/EQP_133_118,38.8,2017-09-07 12:29
344,LOT020_11,STEP_059,STEP_059/EQP_134_118,38.8,2017-09-08 10:57
345,LOT020_11,STEP_061,STEP_061/EQP_195_121,38.8,2017-09-08 17:39
346,LOT020_11,STEP_082,STEP_082/EQP_241_47,38.8,2017-09-19 12:08
347,LOT020_11,STEP_101,STEP_101/EQP_234_49,38.8,2017-09-27 23:21
348,LOT020_12,STEP_017,STEP_017/EQP_189_16,27.5,2017-08-23 20:46
349,LOT020_12,STEP_018,STEP_018/EQP_056_32,27.5,2017-08-24 4:42
350,LOT020_12,STEP_020,STEP_020/EQP_027_105,27.5,2017-08-24 12:36
351,LOT020_12,STEP_021,STEP_021/EQP_217_95,27.5,2017-08-24 19:20
352,LOT020_12,STEP_022,STEP_022/EQP_066_25,27.5,2017-08-25 15:25
353,LOT020_12,STEP_043,STEP_043/EQP_043_42,27.5,2017-09-04 7:45
354,LOT020_12,STEP_057,STEP_057/EQP_133_119,27.5,2017-09-07 12:29
355,LOT020_12,STEP_059,STEP_059/EQP_134_119,27.5,2017-09-08 10:57
356,LOT020_12,STEP_061,STEP_061/EQP_195_120,27.5,2017-09-08 17:39
357,LOT020_12,STEP_082,STEP_082/EQP_241_38,27.5,2017-09-19 12:08
358,LOT020_12,STEP_101,STEP_101/EQP_234_48,27.5,2017-09-27 23:21
359,LOT021_11,STEP_017,STEP_017/EQP_188_65,38.8,2017-08-21 13:46
360,LOT021_11,STEP_018,STEP_018/EQP_048_84,38.8,2017-08-21 21:31
361,LOT021_11,STEP_020,STEP_020/EQP_051_64,38.8,2017-08-22 4:08
362,LOT021_11,STEP_021,STEP_021/EQP_214_48,38.8,2017-08-22 8:57
363,LOT021_11,STEP_022,STEP_022/EQP_069_96,38.8,2017-08-22 23:53
364,LOT021_11,STEP_043,STEP_043/EQP_028_106,38.8,2017-08-27 10:26
365,LOT021_11,STEP_057,STEP_057/EQP_128_70,38.8,2017-09-02 12:01
366,LOT021_11,STEP_059,STEP_059/EQP_131_94,38.8,2017-09-05 0:00
367,LOT021_11,STEP_061,STEP_061/EQP_194_73,38.8,2017-09-05 6:14
368,LOT021_11,STEP_082,STEP_082/EQP_242_14,38.8,2017-09-16 7:32
369,LOT021_11,STEP_101,STEP_101/EQP_229_50,38.8,2017-09-23 16:08
370,LOT021_12,STEP_017,STEP_017/EQP_188_64,27.5,2017-08-21 13:46
371,LOT021_12,STEP_018,STEP_018/EQP_048_83,27.5,2017-08-21 21:31
372,LOT021_12,STEP_020,STEP_020/EQP_051_63,27.5,2017-08-22 4:08
373,LOT021_12,STEP_021,STEP_021/EQP_214_47,27.5,2017-08-22 8:57
374,LOT021_12,STEP_022,STEP_022/EQP_069_97,27.5,2017-08-22 23:53
375,LOT021_12,STEP_043,STEP_043/EQP_028_105,27.5,2017-08-27 10:26
376,LOT021_12,STEP_057,STEP_057/EQP_128_71,27.5,2017-09-02 12:01
377,LOT021_12,STEP_059,STEP_059/EQP_131_95,27.5,2017-09-05 0:00
378,LOT021_12,STEP_061,STEP_061/EQP_194_72,27.5,2017-09-05 6:14
379,LOT021_12,STEP_082,STEP_082/EQP_242_15,27.5,2017-09-16 7:32
380,LOT021_12,STEP_101,STEP_101/EQP_229_49,27.5,2017-09-23 16:08
381,LOT022_11,STEP_017,STEP_017/EQP_175_65,73.8,2017-08-21 12:38
382,LOT022_11,STEP_018,STEP_018/EQP_047_84,73.8,2017-08-21 20:51
383,LOT022_11,STEP_020,STEP_020/EQP_035_64,73.8,2017-08-22 4:47
384,LOT022_11,STEP_021,STEP_021/EQP_211_48,73.8,2017-08-22 10:13
385,LOT022_11,STEP_022,STEP_022/EQP_071_72,73.8,2017-08-23 15:21
386,LOT022_11,STEP_043,STEP_043/EQP_043_96,73.8,2017-08-29 0:08
387,LOT022_11,STEP_057,STEP_057/EQP_129_94,73.8,2017-09-03 2:38
388,LOT022_11,STEP_059,STEP_059/EQP_132_118,73.8,2017-09-05 18:07
389,LOT022_11,STEP_061,STEP_061/EQP_193_73,73.8,2017-09-06 0:53
390,LOT022_11,STEP_082,STEP_082/EQP_240_47,73.8,2017-09-20 1:16
391,LOT022_11,STEP_101,STEP_101/EQP_226_49,73.8,2017-09-27 6:32
392,LOT022_12,STEP_017,STEP_017/EQP_175_64,40.0,2017-08-21 12:38
393,LOT022_12,STEP_018,STEP_018/EQP_047_83,40.0,2017-08-21 20:51
394,LOT022_12,STEP_020,STEP_020/EQP_035_63,40.0,2017-08-22 4:47
395,LOT022_12,STEP_021,STEP_021/EQP_211_47,40.0,2017-08-22 10:13
396,LOT022_12,STEP_022,STEP_022/EQP_071_73,40.0,2017-08-23 15:21
397,LOT022_12,STEP_043,STEP_043/EQP_043_97,40.0,2017-08-29 0:08
398,LOT022_12,STEP_057,STEP_057/EQP_129_95,40.0,2017-09-03 2:38
399,LOT022_12,STEP_059,STEP_059/EQP_132_119,40.0,2017-09-05 18:07
400,LOT022_12,STEP_061,STEP_061/EQP_193_72,40.0,2017-09-06 0:53
401,LOT022_12,STEP_082,STEP_082/EQP_240_38,40.0,2017-09-20 1:16
402,LOT022_12,STEP_101,STEP_101/EQP_226_48,40.0,2017-09-27 6:32
403,LOT023_11,STEP_017,STEP_017/EQP_189_17,72.5,2017-08-24 7:13
404,LOT023_11,STEP_018,STEP_018/EQP_033_70,72.5,2017-08-24 19:17
405,LOT023_11,STEP_020,STEP_020/EQP_031_106,72.5,2017-08-25 10:09
406,LOT023_11,STEP_021,STEP_021/EQP_216_72,72.5,2017-08-25 16:56
407,LOT023_11,STEP_022,STEP_022/EQP_065_96,72.5,2017-08-26 9:30
408,LOT023_11,STEP_043,STEP_043/EQP_049_70,72.5,2017-09-04 12:51
409,LOT023_11,STEP_057,STEP_057/EQP_135_46,72.5,2017-09-07 21:41
410,LOT023_11,STEP_059,STEP_059/EQP_127_46,72.5,2017-09-08 14:33
411,LOT023_11,STEP_061,STEP_061/EQP_207_25,72.5,2017-09-08 21:52
412,LOT023_11,STEP_082,STEP_082/EQP_241_14,72.5,2017-09-19 12:08
413,LOT023_11,STEP_101,STEP_101/EQP_225_49,72.5,2017-09-26 8:38
414,LOT023_12,STEP_017,STEP_017/EQP_189_16,27.5,2017-08-24 7:13
415,LOT023_12,STEP_018,STEP_018/EQP_033_69,27.5,2017-08-24 19:17
416,LOT023_12,STEP_020,STEP_020/EQP_031_105,27.5,2017-08-25 10:09
417,LOT023_12,STEP_021,STEP_021/EQP_216_71,27.5,2017-08-25 16:56
418,LOT023_12,STEP_022,STEP_022/EQP_065_97,27.5,2017-08-26 9:30
419,LOT023_12,STEP_043,STEP_043/EQP_049_71,27.5,2017-09-04 12:51
420,LOT023_12,STEP_057,STEP_057/EQP_135_47,27.5,2017-09-07 21:41
421,LOT023_12,STEP_059,STEP_059/EQP_127_47,27.5,2017-09-08 14:33
422,LOT023_12,STEP_061,STEP_061/EQP_207_24,27.5,2017-09-08 21:52
423,LOT023_12,STEP_082,STEP_082/EQP_241_15,27.5,2017-09-19 12:08
424,LOT023_12,STEP_101,STEP_101/EQP_225_48,27.5,2017-09-26 8:38
425,LOT024_11,STEP_017,STEP_017/EQP_185_41,73.8,2017-08-20 17:37
426,LOT024_11,STEP_018,STEP_018/EQP_047_45,73.8,2017-08-21 2:37
427,LOT024_11,STEP_020,STEP_020/EQP_055_106,73.8,2017-08-21 11:31
428,LOT024_11,STEP_021,STEP_021/EQP_211_24,73.8,2017-08-21 22:12
429,LOT024_11,STEP_022,STEP_022/EQP_072_32,73.8,2017-08-22 13:57
430,LOT024_11,STEP_043,STEP_043/EQP_044_51,73.8,2017-08-27 3:04
431,LOT024_11,STEP_057,STEP_057/EQP_128_94,73.8,2017-09-02 12:01
432,LOT024_11,STEP_059,STEP_059/EQP_131_118,73.8,2017-09-05 0:00
433,LOT024_11,STEP_061,STEP_061/EQP_207_49,73.8,2017-09-05 8:28
434,LOT024_11,STEP_082,STEP_082/EQP_240_47,73.8,2017-09-20 7:28
435,LOT024_11,STEP_101,STEP_101/EQP_223_49,73.8,2017-09-27 21:55
436,LOT024_12,STEP_017,STEP_017/EQP_185_40,40.0,2017-08-20 17:37
437,LOT024_12,STEP_018,STEP_018/EQP_047_32,40.0,2017-08-21 2:37
438,LOT024_12,STEP_020,STEP_020/EQP_055_105,40.0,2017-08-21 11:31
439,LOT024_12,STEP_021,STEP_021/EQP_211_23,40.0,2017-08-21 22:12
440,LOT024_12,STEP_022,STEP_022/EQP_072_23,40.0,2017-08-22 13:57
441,LOT024_12,STEP_043,STEP_043/EQP_044_52,40.0,2017-08-27 3:04
442,LOT024_12,STEP_057,STEP_057/EQP_128_95,40.0,2017-09-02 12:01
443,LOT024_12,STEP_059,STEP_059/EQP_131_119,40.0,2017-09-05 0:00
444,LOT024_12,STEP_061,STEP_061/EQP_207_48,40.0,2017-09-05 8:28
445,LOT024_12,STEP_082,STEP_082/EQP_240_38,40.0,2017-09-20 7:28
446,LOT024_12,STEP_101,STEP_101/EQP_223_48,40.0,2017-09-27 21:55
447,LOT025_11,STEP_017,STEP_017/EQP_184_65,73.8,2017-08-21 1:11
448,LOT025_11,STEP_018,STEP_018/EQP_033_84,73.8,2017-08-21 13:31
449,LOT025_11,STEP_020,STEP_020/EQP_031_64,73.8,2017-08-21 23:34
450,LOT025_11,STEP_021,STEP_021/EQP_212_72,73.8,2017-08-22 8:46
451,LOT025_11,STEP_022,STEP_022/EQP_066_96,73.8,2017-08-22 22:05
452,LOT025_11,STEP_043,STEP_043/EQP_049_70,73.8,2017-08-27 15:40
453,LOT025_11,STEP_057,STEP_057/EQP_128_70,73.8,2017-09-03 23:15
454,LOT025_11,STEP_059,STEP_059/EQP_134_70,73.8,2017-09-05 20:42
455,LOT025_11,STEP_061,STEP_061/EQP_207_97,73.8,2017-09-06 3:00
456,LOT025_11,STEP_082,STEP_082/EQP_240_47,73.8,2017-09-21 1:33
457,LOT025_11,STEP_101,STEP_101/EQP_236_29,73.8,2017-09-27 23:06
458,LOT025_12,STEP_017,STEP_017/EQP_184_64,40.0,2017-08-21 1:11
459,LOT025_12,STEP_018,STEP_018/EQP_033_83,40.0,2017-08-21 13:31
460,LOT025_12,STEP_020,STEP_020/EQP_031_63,40.0,2017-08-21 23:34
461,LOT025_12,STEP_021,STEP_021/EQP_212_71,40.0,2017-08-22 8:46
462,LOT025_12,STEP_022,STEP_022/EQP_066_97,40.0,2017-08-22 22:05
463,LOT025_12,STEP_043,STEP_043/EQP_049_71,40.0,2017-08-27 15:40
464,LOT025_12,STEP_057,STEP_057/EQP_128_71,40.0,2017-09-03 23:15
465,LOT025_12,STEP_059,STEP_059/EQP_134_71,40.0,2017-09-05 20:42
466,LOT025_12,STEP_061,STEP_061/EQP_207_96,40.0,2017-09-06 3:00
467,LOT025_12,STEP_082,STEP_082/EQP_240_38,40.0,2017-09-21 1:33
468,LOT025_12,STEP_101,STEP_101/EQP_236_28,40.0,2017-09-27 23:06
469,LOT026_11,STEP_017,STEP_017/EQP_198_65,38.8,2017-08-23 8:47
470,LOT026_11,STEP_018,STEP_018/EQP_039_84,38.8,2017-08-23 20:33
471,LOT026_11,STEP_020,STEP_020/EQP_029_64,38.8,2017-08-24 4:57
472,LOT026_11,STEP_021,STEP_021/EQP_216_96,38.8,2017-08-24 13:00
473,LOT026_11,STEP_022,STEP_022/EQP_065_96,38.8,2017-08-25 11:12
474,LOT026_11,STEP_043,STEP_043/EQP_043_96,38.8,2017-08-31 22:31
475,LOT026_11,STEP_057,STEP_057/EQP_132_70,38.8,2017-09-05 0:53
476,LOT026_11,STEP_059,STEP_059/EQP_134_118,38.8,2017-09-06 11:34
477,LOT026_11,STEP_061,STEP_061/EQP_194_49,38.8,2017-09-06 19:18
478,LOT026_11,STEP_082,STEP_082/EQP_242_39,38.8,2017-09-23 13:43
479,LOT026_11,STEP_101,STEP_101/EQP_229_49,38.8,2017-10-03 22:29
480,LOT026_12,STEP_017,STEP_017/EQP_198_64,27.5,2017-08-23 8:47
481,LOT026_12,STEP_018,STEP_018/EQP_039_83,27.5,2017-08-23 20:33
482,LOT026_12,STEP_020,STEP_020/EQP_029_63,27.5,2017-08-24 4:57
483,LOT026_12,STEP_021,STEP_021/EQP_216_95,27.5,2017-08-24 13:00
484,LOT026_12,STEP_022,STEP_022/EQP_065_97,27.5,2017-08-25 11:12
485,LOT026_12,STEP_043,STEP_043/EQP_043_97,27.5,2017-08-31 22:31
486,LOT026_12,STEP_057,STEP_057/EQP_132_71,27.5,2017-09-05 0:53
487,LOT026_12,STEP_059,STEP_059/EQP_134_119,27.5,2017-09-06 11:34
488,LOT026_12,STEP_061,STEP_061/EQP_194_48,27.5,2017-09-06 19:18
489,LOT026_12,STEP_082,STEP_082/EQP_242_40,27.5,2017-09-23 13:43
490,LOT026_12,STEP_101,STEP_101/EQP_229_48,27.5,2017-10-03 22:29
491,LOT027_11,STEP_017,STEP_017/EQP_189_65,72.5,2017-08-23 3:45
492,LOT027_11,STEP_018,STEP_018/EQP_047_84,72.5,2017-08-23 19:22
493,LOT027_11,STEP_020,STEP_020/EQP_051_64,72.5,2017-08-24 0:31
494,LOT027_11,STEP_021,STEP_021/EQP_212_24,72.5,2017-08-24 8:30
495,LOT027_11,STEP_022,STEP_022/EQP_065_96,72.5,2017-08-25 4:04
496,LOT027_11,STEP_043,STEP_043/EQP_043_70,72.5,2017-09-02 7:57
497,LOT027_11,STEP_057,STEP_057/EQP_133_118,72.5,2017-09-05 4:59
498,LOT027_11,STEP_059,STEP_059/EQP_134_118,72.5,2017-09-06 9:17
499,LOT027_11,STEP_061,STEP_061/EQP_197_25,72.5,2017-09-06 18:30
500,LOT027_11,STEP_082,STEP_082/EQP_240_47,72.5,2017-09-20 15:15
501,LOT027_11,STEP_101,STEP_101/EQP_223_73,72.5,2017-09-28 8:33
502,LOT027_12,STEP_017,STEP_017/EQP_189_64,27.5,2017-08-23 3:45
503,LOT027_12,STEP_018,STEP_018/EQP_047_83,27.5,2017-08-23 19:22
504,LOT027_12,STEP_020,STEP_020/EQP_051_63,27.5,2017-08-24 0:31
505,LOT027_12,STEP_021,STEP_021/EQP_212_23,27.5,2017-08-24 8:30
506,LOT027_12,STEP_022,STEP_022/EQP_065_97,27.5,2017-08-25 4:04
507,LOT027_12,STEP_043,STEP_043/EQP_043_71,27.5,2017-09-02 7:57
508,LOT027_12,STEP_057,STEP_057/EQP_133_119,27.5,2017-09-05 4:59
509,LOT027_12,STEP_059,STEP_059/EQP_134_119,27.5,2017-09-06 9:17
510,LOT027_12,STEP_061,STEP_061/EQP_197_24,27.5,2017-09-06 18:30
511,LOT027_12,STEP_082,STEP_082/EQP_240_38,27.5,2017-09-20 15:15
512,LOT027_12,STEP_101,STEP_101/EQP_223_72,27.5,2017-09-28 8:33
513,LOT028_11,STEP_017,STEP_017/EQP_198_41,38.8,2017-08-21 15:25
514,LOT028_11,STEP_018,STEP_018/EQP_053_84,38.8,2017-08-22 6:53
515,LOT028_11,STEP_020,STEP_020/EQP_051_64,38.8,2017-08-22 15:02
516,LOT028_11,STEP_021,STEP_021/EQP_213_120,38.8,2017-08-22 21:11
517,LOT028_11,STEP_022,STEP_022/EQP_071_48,38.8,2017-08-23 15:21
518,LOT028_11,STEP_043,STEP_043/EQP_043_96,38.8,2017-08-28 2:25
519,LOT028_11,STEP_057,STEP_057/EQP_132_70,38.8,2017-09-02 21:10
520,LOT028_11,STEP_059,STEP_059/EQP_129_94,38.8,2017-09-05 13:49
521,LOT028_11,STEP_061,STEP_061/EQP_195_121,38.8,2017-09-05 20:27
522,LOT028_11,STEP_082,STEP_082/EQP_240_47,38.8,2017-09-16 5:35
523,LOT028_11,STEP_101,STEP_101/EQP_229_74,38.8,2017-09-23 16:08
524,LOT029_12,STEP_017,STEP_017/EQP_187_16,27.5,2017-08-21 20:58
525,LOT029_12,STEP_018,STEP_018/EQP_032_32,27.5,2017-08-22 19:03
526,LOT029_12,STEP_020,STEP_020/EQP_045_105,27.5,2017-08-23 1:46
527,LOT029_12,STEP_021,STEP_021/EQP_215_47,27.5,2017-08-23 6:02
528,LOT029_12,STEP_022,STEP_022/EQP_071_73,27.5,2017-08-23 22:25
529,LOT029_12,STEP_043,STEP_043/EQP_043_97,27.5,2017-08-30 13:05
530,LOT029_12,STEP_057,STEP_057/EQP_127_95,27.5,2017-09-03 20:07
531,LOT029_12,STEP_059,STEP_059/EQP_132_71,27.5,2017-09-05 18:07
532,LOT029_12,STEP_061,STEP_061/EQP_207_48,27.5,2017-09-06 0:31
533,LOT029_12,STEP_082,STEP_082/EQP_239_15,27.5,2017-09-19 14:36
534,LOT029_12,STEP_101,STEP_101/EQP_236_24,27.5,2017-09-26 4:16
535,LOT030_11,STEP_017,STEP_017/EQP_189_17,38.8,2017-08-23 23:17
536,LOT030_11,STEP_018,STEP_018/EQP_053_84,38.8,2017-08-24 10:11
537,LOT030_11,STEP_020,STEP_020/EQP_051_64,38.8,2017-08-24 18:04
538,LOT030_11,STEP_021,STEP_021/EQP_214_24,38.8,2017-08-25 3:16
539,LOT030_11,STEP_022,STEP_022/EQP_064_72,38.8,2017-08-25 20:38
540,LOT030_11,STEP_043,STEP_043/EQP_030_105,38.8,2017-09-02 19:42
541,LOT030_11,STEP_057,STEP_057/EQP_135_70,38.8,2017-09-05 11:31
542,LOT030_11,STEP_059,STEP_059/EQP_128_118,38.8,2017-09-07 17:42
543,LOT030_11,STEP_061,STEP_061/EQP_196_49,38.8,2017-09-08 1:21
544,LOT030_11,STEP_082,STEP_082/EQP_242_39,38.8,2017-09-21 10:27
545,LOT030_11,STEP_101,STEP_101/EQP_237_49,38.8,2017-09-30 5:37
546,LOT030_12,STEP_017,STEP_017/EQP_189_16,27.5,2017-08-23 23:17
547,LOT030_12,STEP_018,STEP_018/EQP_053_83,27.5,2017-08-24 10:11
548,LOT030_12,STEP_020,STEP_020/EQP_051_63,27.5,2017-08-24 18:04
549,LOT030_12,STEP_021,STEP_021/EQP_214_23,27.5,2017-08-25 3:16
550,LOT030_12,STEP_022,STEP_022/EQP_064_73,27.5,2017-08-25 20:38
551,LOT030_12,STEP_043,STEP_043/EQP_030_96,27.5,2017-09-02 19:42
552,LOT030_12,STEP_057,STEP_057/EQP_135_71,27.5,2017-09-05 11:31
553,LOT030_12,STEP_059,STEP_059/EQP_128_119,27.5,2017-09-07 17:42
554,LOT030_12,STEP_061,STEP_061/EQP_196_48,27.5,2017-09-08 1:21
555,LOT030_12,STEP_082,STEP_082/EQP_242_40,27.5,2017-09-21 10:27
556,LOT030_12,STEP_101,STEP_101/EQP_237_48,27.5,2017-09-30 5:37
557,LOT031_11,STEP_017,STEP_017/EQP_188_65,72.5,2017-08-23 22:39
558,LOT031_11,STEP_018,STEP_018/EQP_042_84,72.5,2017-08-24 6:17
559,LOT031_11,STEP_020,STEP_020/EQP_037_64,72.5,2017-08-24 13:19
560,LOT031_11,STEP_021,STEP_021/EQP_212_120,72.5,2017-08-24 21:10
561,LOT031_11,STEP_022,STEP_022/EQP_064_72,72.5,2017-08-25 13:09
562,LOT031_11,STEP_043,STEP_043/EQP_030_68,72.5,2017-09-04 7:14
563,LOT031_11,STEP_057,STEP_057/EQP_131_94,72.5,2017-09-08 5:04
564,LOT031_11,STEP_059,STEP_059/EQP_127_118,72.5,2017-09-09 9:38
565,LOT031_11,STEP_061,STEP_061/EQP_194_97,72.5,2017-09-09 17:16
566,LOT031_11,STEP_082,STEP_082/EQP_240_47,72.5,2017-09-23 7:30
567,LOT031_11,STEP_101,STEP_101/EQP_227_73,72.5,2017-10-02 16:51
568,LOT031_12,STEP_017,STEP_017/EQP_188_64,53.8,2017-08-23 22:39
569,LOT031_12,STEP_018,STEP_018/EQP_042_83,53.8,2017-08-24 6:17
570,LOT031_12,STEP_020,STEP_020/EQP_037_63,53.8,2017-08-24 13:19
571,LOT031_12,STEP_021,STEP_021/EQP_212_119,53.8,2017-08-24 21:10
572,LOT031_12,STEP_022,STEP_022/EQP_064_73,53.8,2017-08-25 13:09
573,LOT031_12,STEP_043,STEP_043/EQP_030_69,53.8,2017-09-04 7:14
574,LOT031_12,STEP_057,STEP_057/EQP_131_95,53.8,2017-09-08 5:04
575,LOT031_12,STEP_059,STEP_059/EQP_127_119,53.8,2017-09-09 9:38
576,LOT031_12,STEP_061,STEP_061/EQP_194_96,53.8,2017-09-09 17:16
577,LOT031_12,STEP_082,STEP_082/EQP_240_38,53.8,2017-09-23 7:30
578,LOT031_12,STEP_101,STEP_101/EQP_227_72,53.8,2017-10-02 16:51
579,LOT032_12,STEP_017,STEP_017/EQP_187_64,27.5,2017-08-23 23:38
580,LOT032_12,STEP_018,STEP_018/EQP_039_83,27.5,2017-08-24 8:20
581,LOT032_12,STEP_020,STEP_020/EQP_031_63,27.5,2017-08-24 15:33
582,LOT032_12,STEP_021,STEP_021/EQP_213_47,27.5,2017-08-24 22:32
583,LOT032_12,STEP_022,STEP_022/EQP_065_73,27.5,2017-08-25 19:18
584,LOT032_12,STEP_043,STEP_043/EQP_044_105,27.5,2017-09-02 22:49
585,LOT032_12,STEP_057,STEP_057/EQP_133_47,27.5,2017-09-07 14:54
586,LOT032_12,STEP_059,STEP_059/EQP_127_71,27.5,2017-09-08 14:33
587,LOT032_12,STEP_061,STEP_061/EQP_207_48,27.5,2017-09-08 21:52
588,LOT032_12,STEP_082,STEP_082/EQP_243_15,27.5,2017-09-21 15:19
589,LOT032_12,STEP_101,STEP_101/EQP_238_72,27.5,2017-09-30 15:54
590,LOT033_11,STEP_017,STEP_017/EQP_198_17,72.5,2017-08-22 0:23
591,LOT033_11,STEP_018,STEP_018/EQP_033_70,72.5,2017-08-22 23:29
592,LOT033_11,STEP_020,STEP_020/EQP_031_106,72.5,2017-08-23 13:22
593,LOT033_11,STEP_021,STEP_021/EQP_217_24,72.5,2017-08-24 2:43
594,LOT033_11,STEP_022,STEP_022/EQP_065_24,72.5,2017-08-24 14:46
595,LOT033_11,STEP_043,STEP_043/EQP_030_24,72.5,2017-08-30 13:29
596,LOT033_11,STEP_057,STEP_057/EQP_127_70,72.5,2017-09-03 20:07
597,LOT033_11,STEP_059,STEP_059/EQP_129_94,72.5,2017-09-05 19:46
598,LOT033_11,STEP_061,STEP_061/EQP_193_121,72.5,2017-09-06 2:06
599,LOT033_11,STEP_082,STEP_082/EQP_241_47,72.5,2017-09-19 1:36
600,LOT033_11,STEP_101,STEP_101/EQP_236_49,72.5,2017-09-26 20:37
601,LOT033_12,STEP_017,STEP_017/EQP_198_16,53.8,2017-08-22 0:23
602,LOT033_12,STEP_018,STEP_018/EQP_033_69,53.8,2017-08-22 23:29
603,LOT033_12,STEP_020,STEP_020/EQP_031_105,53.8,2017-08-23 13:22
604,LOT033_12,STEP_021,STEP_021/EQP_217_23,53.8,2017-08-24 2:43
605,LOT033_12,STEP_022,STEP_022/EQP_065_25,53.8,2017-08-24 14:46
606,LOT033_12,STEP_043,STEP_043/EQP_030_23,53.8,2017-08-30 13:29
607,LOT033_12,STEP_057,STEP_057/EQP_127_71,53.8,2017-09-03 20:07
608,LOT033_12,STEP_059,STEP_059/EQP_129_95,53.8,2017-09-05 19:46
609,LOT033_12,STEP_061,STEP_061/EQP_193_120,53.8,2017-09-06 2:06
610,LOT033_12,STEP_082,STEP_082/EQP_241_38,53.8,2017-09-19 1:36
611,LOT033_12,STEP_101,STEP_101/EQP_236_48,53.8,2017-09-26 20:37
612,LOT034_11,STEP_017,STEP_017/EQP_198_17,38.8,2017-08-21 15:25
613,LOT034_11,STEP_018,STEP_018/EQP_047_45,38.8,2017-08-22 0:10
614,LOT034_11,STEP_020,STEP_020/EQP_055_106,38.8,2017-08-22 7:28
615,LOT034_11,STEP_021,STEP_021/EQP_215_48,38.8,2017-08-22 12:22
616,LOT034_11,STEP_022,STEP_022/EQP_071_72,38.8,2017-08-23 1:18
617,LOT034_11,STEP_043,STEP_043/EQP_043_70,38.8,2017-08-27 17:33
618,LOT034_11,STEP_057,STEP_057/EQP_129_118,38.8,2017-09-03 2:38
619,LOT034_11,STEP_059,STEP_059/EQP_134_46,38.8,2017-09-05 13:39
620,LOT034_11,STEP_061,STEP_061/EQP_195_73,38.8,2017-09-05 20:27
621,LOT034_11,STEP_082,STEP_082/EQP_241_14,38.8,2017-09-18 20:14
622,LOT034_11,STEP_101,STEP_101/EQP_225_25,38.8,2017-09-25 11:34
623,LOT034_12,STEP_017,STEP_017/EQP_198_16,27.5,2017-08-21 15:25
624,LOT034_12,STEP_018,STEP_018/EQP_047_32,27.5,2017-08-22 0:10
625,LOT034_12,STEP_020,STEP_020/EQP_055_105,27.5,2017-08-22 7:28
626,LOT034_12,STEP_021,STEP_021/EQP_215_47,27.5,2017-08-22 12:22
627,LOT034_12,STEP_022,STEP_022/EQP_071_73,27.5,2017-08-23 1:18
628,LOT034_12,STEP_043,STEP_043/EQP_043_71,27.5,2017-08-27 17:33
629,LOT034_12,STEP_057,STEP_057/EQP_129_119,27.5,2017-09-03 2:38
630,LOT034_12,STEP_059,STEP_059/EQP_134_47,27.5,2017-09-05 13:39
631,LOT034_12,STEP_061,STEP_061/EQP_195_72,27.5,2017-09-05 20:27
632,LOT034_12,STEP_082,STEP_082/EQP_241_15,27.5,2017-09-18 20:14
